"Skill or Certification: ID","Skill or Certification: Skill or Certification Name","Certification Source","External ID","Group","Hierarchy Level","Hierarchy Path","Parent Category","Primary Product Skill","Description","Record Type Name","Type","Unique Name","Badge","Skill or Certification: Last Modified Date","Skill Or Certification","Category"
"a9J0M000000xhUK","Customer Discovery","","0Sk0M000000TN9eSAG","","3","Discipline > Discipline - Selling","Discipline - Selling","0","Identify and validate a customer's business objectives, root causes of their challenges, and desired outcomes and factors impacting success.","Skill","Discipline","Customer Discovery","","7/15/2026","Skill","Discipline - Selling"
"a9Jed000000028H","Lead through Change","","0Sked000000002KCAQ","","3","Discipline > Discipline - Change / Culture","Discipline - Change / Culture","0","Demonstrates the ability to mobilize and motivate people toward a new direction and ensuring they have all the information and guidance they need to understand the change and adapt to the challenge.","Skill","Discipline","Lead through Change","","7/15/2026","Skill","Discipline - Change / Culture"
"a9J3y0000019LUt","Change Management (ADKAR)","","0Sk3y000000oMLrCAM","","3","Discipline > Discipline - Change / Culture","Discipline - Change / Culture","0","Knowledge of the tools and approaches in the Adkar Framework.","Skill","Discipline","Change Management (ADKAR)","","7/15/2026","Skill","Discipline - Change / Culture"
"a9J3y000001Luui","Train and Enable Stakeholders","","0Sk3y0000004EDQCA2","","3","Discipline > Discipline - Change / Culture","Discipline - Change / Culture","0","Ability to develop and deliver learning programs to stakeholders through assessing training needs, understanding and utilizing appropriate training modalities including knowledge and learning management systems, creating an enablement framework that is su","Skill","Discipline","Train and Enable Stakeholders","","7/15/2026","Skill","Discipline - Change / Culture"
"a9J3y000001Luuj","Culture Change","","0Sk3y0000004EDRCA2","","3","Discipline > Discipline - Change / Culture","Discipline - Change / Culture","0","Assess and measure behaviors, values, and norms, to establish a successful, sustainable culture of change and adoption.","Skill","Discipline","Culture Change","","7/15/2026","Skill","Discipline - Change / Culture"
"a9J3y000000mpnu","Enterprise Change Management","","0Sk3y000000L2LPCA0","","3","Discipline > Discipline - Change / Culture","Discipline - Change / Culture","0","Maintaining a change management team or department, a set of processes for change and formalized procedures for initiating and monitoring change projects in an organization","Skill","Discipline","Enterprise Change Management","","7/15/2026","Skill","Discipline - Change / Culture"
"a9J3y000000mpnv","Strategy Alignment","","0Sk3y000000L2LQCA0","","3","Discipline > Discipline - Change / Culture","Discipline - Change / Culture","0","Aligns stakeholders across different functions towards a common goal.","Skill","Discipline","Strategy Alignment","","7/15/2026","Skill","Discipline - Change / Culture"
"a9J3y000000mpnw","Organizational Change Management","","0Sk3y000000L2LRCA0","","3","Discipline > Discipline - Change / Culture","Discipline - Change / Culture","0","Identifies processes, groups, structures that will need to change to achieve a strategic vision.","Skill","Discipline","Organizational Change Management","","7/15/2026","Skill","Discipline - Change / Culture"
"a9J0M000000xhWN","Monitoring, Measurement, and Evaluation","","0Sk0M000000TNA5SAO","","3","Discipline > Discipline - Change / Culture","Discipline - Change / Culture","0","Design, implement, and analyze measures of successful change","Skill","Discipline","Monitoring, Measurement, and Evaluation","","7/15/2026","Skill","Discipline - Change / Culture"
"a9J0M000000xhWg","Org Design","","0Sk0M000000TNA4SAO","","3","Discipline > Discipline - Change / Culture","Discipline - Change / Culture","0","Identify changes in an organization's structure in order to innovate and execute more effectively","Skill","Discipline","Org Design","","7/15/2026","Skill","Discipline - Change / Culture"
"a9J0M000000xhWk","Organizational Development","","0Sk0M000000TNA3SAO","","3","Discipline > Discipline - Change / Culture","Discipline - Change / Culture","0","Expand the effectiveness of an organization's people to drive successful change and sustained performance improvement","Skill","Discipline","Organizational Development","","7/15/2026","Skill","Discipline - Change / Culture"
"a9J0M000000xhTd","Behavior Change","","0Sk0M000000TN9ySAG","","3","Discipline > Discipline - Change / Culture","Discipline - Change / Culture","0","Identify and influence key behaviors core to the change","Skill","Discipline","Behavior Change","","7/15/2026","Skill","Discipline - Change / Culture"
"a9J0M000000xhTt","Change Assessment","","0Sk0M000000TN9wSAG","","3","Discipline > Discipline - Change / Culture","Discipline - Change / Culture","0","Conduct needs, readiness, and impact assessments pertaining to change","Skill","Discipline","Change Assessment","","7/15/2026","Skill","Discipline - Change / Culture"
"a9J0M000000xhTv","Change Strategy","","0Sk0M000000TN9zSAG","","3","Discipline > Discipline - Change / Culture","Discipline - Change / Culture","0","Create and build alignment around plan for successful change","Skill","Discipline","Change Strategy","","7/15/2026","Skill","Discipline - Change / Culture"
"a9J0M000000xhU1","Coaching for Change","","0Sk0M000000TNA2SAO","","3","Discipline > Discipline - Change / Culture","Discipline - Change / Culture","0","Guide others in building and improving change management skills and knowledge","Skill","Discipline","Coaching for Change","","7/15/2026","Skill","Discipline - Change / Culture"
"a9J0M000000xhV3","Facilitation","","0Sk0M000000TNA1SAO","","3","Discipline > Discipline - Change / Culture","Discipline - Change / Culture","0","Design and run successful meetings and workshops in organizational settings","Skill","Discipline","Facilitation","","7/15/2026","Skill","Discipline - Change / Culture"
"a9Jed00000001P8","Strategic Training and Development","","0Sked000000000VCAQ","","3","Discipline > Discipline - Change / Culture","Discipline - Change / Culture","0","Demonstrates ability to assess training needs and create and execute comprehensive training plans that drive adoption and business value.","Skill","Discipline","Strategic Training and Development","","7/15/2026","Skill","Discipline - Change / Culture"
"a9J3y000000JQYP","De-Escalation","","0Sk3y00000007XUCAY","","3","Customer Engagement > Customer Engagement - Conflict Management","Customer Engagement - Conflict Management","0","Demonstrates the ability to de-escalate difficult customer situations using de-escalation best practices.","Skill","Customer Engagement","De-Escalation","","7/15/2026","Skill","Customer Engagement - Conflict Management"
"a9J0M000000xhWU","Negotiate and Resolve Conflict","","0Sk0M000000TNAiSAO","","3","Customer Engagement > Customer Engagement - Conflict Management","Customer Engagement - Conflict Management","0","Employ negotiating behaviors, while managing tension and driving toward the best possible outcome for Salesforce and the customer. Identify various strategies to overcome negotiation hurdles and execute them with internal and external stakeholders.","Skill","Customer Engagement","Negotiate and Resolve Conflict","","7/15/2026","Skill","Customer Engagement - Conflict Management"
"a9J0M000000xhUy","Escalations","","0Sk0M000000TNAjSAO","","3","Customer Engagement > Customer Engagement - Conflict Management","Customer Engagement - Conflict Management","0","Understands which customer issues should be raised beyond typical resolution channels. Knows how to navigate the chain of command structure to effectively bring resolution. Comfortable having difficult customer conversations when needed.","Skill","Customer Engagement","Escalations","","7/15/2026","Skill","Customer Engagement - Conflict Management"
"a9J3y000000a6jx","Section 508","","0Sk3y000000TRcFCAW","","3","Discipline > Discipline - Governance","Discipline - Governance","0","Understands federal law that requires federal agencies to maintain and use information and communications technology that people with disabilities can use.","Skill","Discipline","Section 508","","7/15/2026","Skill","Discipline - Governance"
"a9J3y000000a6k2","WCAG Guidelines","","0Sk3y000000TRcECAW","","3","Discipline > Discipline - Governance","Discipline - Governance","0","Understands ISO standard set of guidelines for creating an accessible website for people with disabilities.","Skill","Discipline","WCAG Guidelines","","7/15/2026","Skill","Discipline - Governance"
"a9J3y000000WBHV","IT Service Management","","0Sk3y000000Gt6zCAC","","3","Discipline > Discipline - Governance","Discipline - Governance","0","Understands organization context, business needs and culture to define activities that are performed to design, build, deliver, operate and control information technology services offered to customers.","Skill","Discipline","IT Service Management","","7/15/2026","Skill","Discipline - Governance"
"a9J0M000000xhYG","Manage Stakeholder Engagement","","0Sk0M000000TNABSA4","","3","Discipline > Discipline - Governance","Discipline - Governance","0","Ability to develop appropriate management strategies to effectively identify and engage stakeholders throughout the lifecycle of the project, action plan, or customer engagement, based on the analysis of their needs, interests, and potential impact on pro","Skill","Discipline","Manage Stakeholder Engagement","","7/15/2026","Skill","Discipline - Governance"
"a9J0M000000xhYj","Create Future State Vision","","0Sk0M000000TNAASA4","","3","Discipline > Discipline - Governance","Discipline - Governance","0","Shapes and articulates a compelling future-state vision through storytelling, leveraging data and AI-enabled capabilities to drive long-term transformation and measurable business outcomes.","Skill","Discipline","Create Future State Vision","","7/15/2026","Skill","Discipline - Governance"
"a9J0M000000xhYm","Ways of Working","","0Sk0M000000TNACSA4","","3","Discipline > Discipline - Governance","Discipline - Governance","0","Understanding of better ways of doing business, for the wellbeing of people and the planet. The key drivers that are changing the way we work, and the key changes resulting from those drivers","Skill","Discipline","Ways of Working","","7/15/2026","Skill","Discipline - Governance"
